Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
19.21,0,0.087441249,0.087441249,0.086728623,0.087441249,0.086728623,0,0,0,0,4.903672391,58.72951092,63.91131169,1557997000
19.22,0,0.087436758,0.087436758,0.086724846,0.087436758,0.086724846,0,0,0,0,4.902657349,58.71952288,63.90530793,1558808000
19.23,0,0.087432261,0.087432261,0.086721062,0.087432261,0.086721062,0,0,0,0,4.901643344,58.70955791,63.89931983,1559619000
19.24,0,0.08742778,0.08742778,0.086717293,0.08742778,0.086717293,0,0,0,0,4.900630363,58.69956423,63.89331372,1560430000
19.25,0,0.087423303,0.087423303,0.086713527,0.087423303,0.086713527,0,0,0,0,4.899618548,58.68958365,63.88731664,1561242000
19.26,0,0.087418831,0.087418831,0.086709764,0.087418831,0.086709764,0,0,0,0,4.898608087,58.67961308,63.88132636,1562053000
19.27,0,0.087414364,0.087414364,0.086706006,0.087414364,0.086706006,0,0,0,0,4.897598184,58.66966461,63.87535159,1562864000
19.28,0,0.087409912,0.087409912,0.086702261,0.087409912,0.086702261,0,0,0,0,4.896589408,58.65969709,63.86936497,1563675000
19.29,0,0.087405455,0.087405455,0.08669851,0.087405455,0.08669851,0,0,0,0,4.895582088,58.64974189,63.86338652,1564486000
19.3,0,0.087401002,0.087401002,0.086694763,0.087401002,0.086694763,0,0,0,0,4.894575622,58.63978599,63.85740844,1565297000
19.31,0,0.087396564,0.087396564,0.086691029,0.087396564,0.086691029,0,0,0,0,4.893569905,58.62986363,63.85145308,1566108000
19.32,0,0.087392121,0.087392121,0.086687289,0.087392121,0.086687289,0,0,0,0,4.89256561,58.61991435,63.84548041,1566919000
19.33,0,0.087387692,0.087387692,0.086683563,0.087387692,0.086683563,0,0,0,0,4.891562932,58.60999339,63.83952613,1567730000
19.34,0,0.087383259,0.087383259,0.08667983,0.087383259,0.08667983,0,0,0,0,4.890560636,58.6000565,63.83356279,1568541000
19.35,0,0.087378839,0.087378839,0.086676111,0.087378839,0.086676111,0,0,0,0,4.889559459,58.59015921,63.82762569,1569352000
19.36,0,0.087374425,0.087374425,0.086672396,0.087374425,0.086672396,0,0,0,0,4.888559153,58.58023464,63.82167163,1570163000
19.37,0,0.087370015,0.087370015,0.086668684,0.087370015,0.086668684,0,0,0,0,4.887560368,58.570322,63.81572537,1570974000
19.38,0,0.08736561,0.08736561,0.086664975,0.08736561,0.086664975,0,0,0,0,4.886562393,58.56041309,63.80978235,1571785000
19.39,0,0.087361209,0.087361209,0.08666127,0.087361209,0.08666127,0,0,0,0,4.88556549,58.55053264,63.80385836,1572596000
19.4,0,0.087356813,0.087356813,0.086657569,0.087356813,0.086657569,0,0,0,0,4.884569729,58.54063609,63.79792436,1573407000
19.41,0,0.087352422,0.087352422,0.086653872,0.087352422,0.086653872,0,0,0,0,4.883575044,58.53074708,63.79199576,1574218000
19.42,0,0.087348036,0.087348036,0.086650179,0.087348036,0.086650179,0,0,0,0,4.882581432,58.52086466,63.78607197,1575029000
19.43,0,0.087343654,0.087343654,0.086646489,0.087343654,0.086646489,0,0,0,0,4.881588658,58.51100358,63.78016279,1575840000
19.44,0,0.087339286,0.087339286,0.086642812,0.087339286,0.086642812,0,0,0,0,4.88059692,58.50113153,63.77424704,1576651000
19.45,0,0.087334914,0.087334914,0.086639129,0.087334914,0.086639129,0,0,0,0,4.879606117,58.49126106,63.76833295,1577462000
19.46,0,0.087330556,0.087330556,0.08663546,0.087330556,0.08663546,0,0,0,0,4.878616915,58.48139735,63.76242318,1578273000
19.47,0,0.087326193,0.087326193,0.086631784,0.087326193,0.086631784,0,0,0,0,4.877628245,58.4715629,63.75653348,1579084000
19.48,0,0.087321844,0.087321844,0.086628122,0.087321844,0.086628122,0,0,0,0,4.87664051,58.46170822,63.75063127,1579895000
19.49,0,0.087317489,0.087317489,0.086624453,0.087317489,0.086624453,0,0,0,0,4.875654201,58.45186598,63.74473724,1580706000
19.5,0,0.08731315,0.08731315,0.086620798,0.08731315,0.086620798,0,0,0,0,4.874668924,58.44202765,63.73884625,1581517000
19.51,0,0.087308815,0.087308815,0.086617147,0.087308815,0.086617147,0,0,0,0,4.873684075,58.43220911,63.73296928,1582328000
19.52,0,0.087304485,0.087304485,0.086613499,0.087304485,0.086613499,0,0,0,0,4.872701215,58.42239143,63.72709233,1583140000
19.53,0,0.087300148,0.087300148,0.086609844,0.087300148,0.086609844,0,0,0,0,4.871718417,58.41255864,63.72120712,1583951000
19.54,0,0.087295827,0.087295827,0.086606204,0.087295827,0.086606204,0,0,0,0,4.870737013,58.40273567,63.71532839,1584762000
19.55,0,0.08729152,0.08729152,0.086602576,0.08729152,0.086602576,0,0,0,0,4.869756561,58.39294622,63.70947199,1585572000
19.56,0,0.087287208,0.087287208,0.086598942,0.087287208,0.086598942,0,0,0,0,4.868777763,58.38314836,63.70360993,1586384000
19.57,0,0.0872829,0.0872829,0.086595312,0.0872829,0.086595312,0,0,0,0,4.867799251,58.37334981,63.69774872,1587195000
19.58,0,0.087278596,0.087278596,0.086591685,0.087278596,0.086591685,0,0,0,0,4.866821728,58.3635451,63.69188401,1588006000
19.59,0,0.087274298,0.087274298,0.086588062,0.087274298,0.086588062,0,0,0,0,4.865845252,58.35377609,63.68604294,1588817000
19.6,0,0.087270013,0.087270013,0.086584452,0.087270013,0.086584452,0,0,0,0,4.864870229,58.34399447,63.68019367,1589628000
19.61,0,0.087265734,0.087265734,0.086580846,0.087265734,0.086580846,0,0,0,0,4.863895758,58.33421598,63.67434741,1590439000
19.62,0,0.087261448,0.087261448,0.086577233,0.087261448,0.086577233,0,0,0,0,4.862922425,58.32443901,63.66850247,1591250000
19.63,0,0.087257177,0.087257177,0.086573634,0.087257177,0.086573634,0,0,0,0,4.861949875,58.31469505,63.66267967,1592061000
19.64,0,0.087252901,0.087252901,0.086570028,0.087252901,0.086570028,0,0,0,0,4.860978707,58.30493196,63.65684451,1592872000
19.65,0,0.087248639,0.087248639,0.086566436,0.087248639,0.086566436,0,0,0,0,4.860008481,58.29517348,63.65101286,1593683000
19.66,0,0.087244382,0.087244382,0.086562848,0.087244382,0.086562848,0,0,0,0,4.859038692,58.28541576,63.64518279,1594494000
19.67,0,0.087240119,0.087240119,0.086559252,0.087240119,0.086559252,0,0,0,0,4.858070444,58.27569842,63.63937877,1595305000
19.68,0,0.08723587,0.08723587,0.08655567,0.08723587,0.08655567,0,0,0,0,4.857103043,58.26595468,63.63355825,1596116000
19.69,0,0.087231626,0.087231626,0.086552091,0.087231626,0.086552091,0,0,0,0,4.856136571,58.25622263,63.62774583,1596927000
19.7,0,0.087227396,0.087227396,0.086548527,0.087227396,0.086548527,0,0,0,0,4.855171139,58.24649107,63.62193411,1597738000
19.71,0,0.087223151,0.087223151,0.086544945,0.087223151,0.086544945,0,0,0,0,4.854206576,58.23676483,63.61612643,1598549000
19.72,0,0.087218931,0.087218931,0.086541388,0.087218931,0.086541388,0,0,0,0,4.853243151,58.22707027,63.61033957,1599360000
19.73,0,0.087214704,0.087214704,0.086537823,0.087214704,0.086537823,0,0,0,0,4.852280487,58.21735703,63.60454128,1600171000
19.74,0,0.087210482,0.087210482,0.086534261,0.087210482,0.086534261,0,0,0,0,4.851318721,58.20764557,63.59874467,1600982000
19.75,0,0.087206265,0.087206265,0.086530704,0.087206265,0.086530704,0,0,0,0,4.850358093,58.19793692,63.59295014,1601793000
19.76,0,0.087202061,0.087202061,0.086527159,0.087202061,0.086527159,0,0,0,0,4.849398723,58.18827133,63.58718365,1602604000
19.77,0,0.087197852,0.087197852,0.086523608,0.087197852,0.086523608,0,0,0,0,4.848439847,58.17857702,63.58139949,1603415000
19.78,0,0.087193658,0.087193658,0.086520071,0.087193658,0.086520071,0,0,0,0,4.84748213,58.16888824,63.57561914,1604226000
19.79,0,0.087189468,0.087189468,0.086516536,0.087189468,0.086516536,0,0,0,0,4.846524971,58.15920549,63.56984357,1605037000
19.8,0,0.087185272,0.087185272,0.086512996,0.087185272,0.086512996,0,0,0,0,4.845569435,58.14955811,63.56409062,1605848000
19.81,0,0.087181091,0.087181091,0.086509469,0.087181091,0.086509469,0,0,0,0,4.844614326,58.13988283,63.5583206,1606659000
19.82,0,0.087176913,0.087176913,0.086505944,0.087176913,0.086505944,0,0,0,0,4.843660604,58.13022046,63.55255888,1607470000
19.83,0,0.087172731,0.087172731,0.086502414,0.087172731,0.086502414,0,0,0,0,4.842707368,58.12055833,63.54679826,1608282000
19.84,0,0.087168563,0.087168563,0.086498897,0.087168563,0.086498897,0,0,0,0,4.841755451,58.1109387,63.54106519,1609093000
19.85,0,0.087164409,0.087164409,0.086495393,0.087164409,0.086495393,0,0,0,0,4.840804083,58.10128247,63.53530924,1609904000
19.86,0,0.087160238,0.087160238,0.086491872,0.087160238,0.086491872,0,0,0,0,4.839854136,58.0916422,63.52956352,1610715000
19.87,0,0.087156093,0.087156093,0.086488375,0.087156093,0.086488375,0,0,0,0,4.838904465,58.08199038,63.52381146,1611526000
19.88,0,0.087151942,0.087151942,0.086484871,0.087151942,0.086484871,0,0,0,0,4.837956378,58.07239219,63.51809384,1612337000
19.89,0,0.087147795,0.087147795,0.086481371,0.087147795,0.086481371,0,0,0,0,4.83700907,58.06277208,63.51236259,1613148000
19.9,0,0.087143653,0.087143653,0.086477874,0.087143653,0.086477874,0,0,0,0,4.836062271,58.05314061,63.50662484,1613959000
19.91,0,0.087139514,0.087139514,0.08647438,0.087139514,0.08647438,0,0,0,0,4.835116916,58.04352872,63.50089961,1614770000
19.92,0,0.08713539,0.08713539,0.0864709,0.08713539,0.0864709,0,0,0,0,4.834171972,58.03391063,63.49517133,1615581000
19.93,0,0.087131271,0.087131271,0.086467423,0.087131271,0.086467423,0,0,0,0,4.833228297,58.02433205,63.48946865,1616392000
19.94,0,0.087127144,0.087127144,0.086463939,0.087127144,0.086463939,0,0,0,0,4.832285699,58.01473839,63.48375641,1617203000
19.95,0,0.087123024,0.087123024,0.086460459,0.087123024,0.086460459,0,0,0,0,4.831343971,58.00514665,63.47804586,1618014000
19.96,0,0.087118916,0.087118916,0.086456991,0.087118916,0.086456991,0,0,0,0,4.830402474,57.99554698,63.47233132,1618825000
19.97,0,0.087114814,0.087114814,0.086453528,0.087114814,0.086453528,0,0,0,0,4.829462588,57.98599021,63.46664417,1619636000
19.98,0,0.087110715,0.087110715,0.086450067,0.087110715,0.086450067,0,0,0,0,4.82852313,57.97640846,63.46094175,1620447000
19.99,0,0.087106621,0.087106621,0.08644661,0.087106621,0.08644661,0,0,0,0,4.827585005,57.96683688,63.45524582,1621258000
20,0,0.087102521,0.087102521,0.086443146,0.087102521,0.086443146,0,0,0,0,4.82664768,57.95726805,63.44955215,1622069000
20.01,0,0.087098435,0.087098435,0.086439695,0.087098435,0.086439695,0,0,0,0,4.825711386,57.94773147,63.4438796,1622880000
20.02,0,0.087094353,0.087094353,0.086436248,0.087094353,0.086436248,0,0,0,0,4.824775487,57.93816714,63.43819001,1623691000
20.03,0,0.087090275,0.087090275,0.086432804,0.087090275,0.086432804,0,0,0,0,4.823840781,57.9286144,63.43250795,1624502000
20.04,0,0.087086202,0.087086202,0.086429363,0.087086202,0.086429363,0,0,0,0,4.822907133,57.91907539,63.42683495,1625313000
20.05,0,0.087082143,0.087082143,0.086425936,0.087082143,0.086425936,0,0,0,0,4.821973848,57.90954873,63.42117091,1626124000
20.06,0,0.087078078,0.087078078,0.086422501,0.087078078,0.086422501,0,0,0,0,4.821042019,57.90001602,63.41550267,1626935000
20.07,0,0.087074018,0.087074018,0.086419071,0.087074018,0.086419071,0,0,0,0,4.820110877,57.89048377,63.40983529,1627746000
20.08,0,0.087069971,0.087069971,0.086415653,0.087069971,0.086415653,0,0,0,0,4.81918039,57.88095634,63.40417165,1628557000
20.09,0,0.087065919,0.087065919,0.086412229,0.087065919,0.086412229,0,0,0,0,4.818251055,57.87143034,63.39850897,1629368000
20.1,0,0.08706188,0.08706188,0.086408817,0.08706188,0.086408817,0,0,0,0,4.817322709,57.86194761,63.39287451,1630180000
20.11,0,0.087057835,0.087057835,0.086405399,0.087057835,0.086405399,0,0,0,0,4.816394708,57.8524342,63.38722114,1630991000
20.12,0,0.087053805,0.087053805,0.086401994,0.087053805,0.086401994,0,0,0,0,4.815468159,57.84292907,63.3815728,1631802000
20.13,0,0.08704977,0.08704977,0.086398583,0.08704977,0.086398583,0,0,0,0,4.814542396,57.83343406,63.37593144,1632612000
20.14,0,0.087045748,0.087045748,0.086395185,0.087045748,0.086395185,0,0,0,0,4.813617069,57.82396058,63.37030485,1633424000
20.15,0,0.08704173,0.08704173,0.08639179,0.08704173,0.08639179,0,0,0,0,4.8126932,57.81447425,63.36466958,1634235000
20.16,0,0.087037706,0.087037706,0.086388387,0.087037706,0.086388387,0,0,0,0,4.811769499,57.80498429,63.35903308,1635046000
20.17,0,0.087033697,0.087033697,0.086384999,0.087033697,0.086384999,0,0,0,0,4.810847344,57.79551221,63.35340769,1635857000
20.18,0,0.087029691,0.087029691,0.086381613,0.087029691,0.086381613,0,0,0,0,4.809925463,57.78603167,63.34777781,1636668000
20.19,0,0.0870257,0.0870257,0.086378241,0.0870257,0.086378241,0,0,0,0,4.809004992,57.77659976,63.34217908,1637479000
20.2,0,0.087021693,0.087021693,0.086374851,0.087021693,0.086374851,0,0,0,0,4.808084888,57.7671256,63.33655389,1638290000
20.21,0,0.08701771,0.08701771,0.086371486,0.08701771,0.086371486,0,0,0,0,4.807165587,57.75766447,63.33093748,1639101000
20.22,0,0.087013721,0.087013721,0.086368114,0.087013721,0.086368114,0,0,0,0,4.806247693,57.74822338,63.3253337,1639912000
20.23,0,0.087009736,0.087009736,0.086364744,0.087009736,0.086364744,0,0,0,0,4.805330133,57.73879444,63.31973867,1640723000
20.24,0,0.087005755,0.087005755,0.086361378,0.087005755,0.086361378,0,0,0,0,4.804413938,57.72936051,63.3141401,1641534000
20.25,0,0.087001777,0.087001777,0.086358014,0.087001777,0.086358014,0,0,0,0,4.803498108,57.71992037,63.30853837,1642345000
20.26,0,0.086997815,0.086997815,0.086354664,0.086997815,0.086354664,0,0,0,0,4.802583184,57.71048187,63.30293791,1643156000
20.27,0,0.086993846,0.086993846,0.086351307,0.086993846,0.086351307,0,0,0,0,4.801669113,57.70108411,63.29736407,1643967000
20.28,0,0.086989891,0.086989891,0.086347963,0.086989891,0.086347963,0,0,0,0,4.80075574,57.69166139,63.29177453,1644778000
20.29,0,0.08698593,0.08698593,0.086344613,0.08698593,0.086344613,0,0,0,0,4.799843832,57.68225081,63.28619239,1645589000
20.3,0,0.086981983,0.086981983,0.086341275,0.086981983,0.086341275,0,0,0,0,4.79893231,57.67284419,63.2806136,1646400000
20.31,0,0.086978041,0.086978041,0.086337941,0.086978041,0.086337941,0,0,0,0,4.798021516,57.66343028,63.27503048,1647211000
20.32,0,0.086974102,0.086974102,0.08633461,0.086974102,0.08633461,0,0,0,0,4.797111678,57.65405956,63.26947542,1648022000
20.33,0,0.086970157,0.086970157,0.086331272,0.086970157,0.086331272,0,0,0,0,4.79620256,57.64466752,63.26390695,1648833000
20.34,0,0.086966226,0.086966226,0.086327947,0.086966226,0.086327947,0,0,0,0,4.795294463,57.63527487,63.25833812,1649644000
20.35,0,0.0869623,0.0869623,0.086324625,0.0869623,0.086324625,0,0,0,0,4.794387221,57.62589476,63.25277761,1650455000
20.36,0,0.086958377,0.086958377,0.086321306,0.086958377,0.086321306,0,0,0,0,4.793480124,57.61653236,63.2472296,1651266000
20.37,0,0.086954458,0.086954458,0.086317991,0.086954458,0.086317991,0,0,0,0,4.792574452,57.60715742,63.24167301,1652077000
20.38,0,0.086950543,0.086950543,0.086314679,0.086950543,0.086314679,0,0,0,0,4.791669519,57.59779248,63.23612323,1652888000
20.39,0,0.086946632,0.086946632,0.086311369,0.086946632,0.086311369,0,0,0,0,4.790765008,57.58842089,63.23056985,1653699000
20.4,0,0.086942724,0.086942724,0.086308062,0.086942724,0.086308062,0,0,0,0,4.789861908,57.57909357,63.22504461,1654510000
20.41,0,0.086938832,0.086938832,0.08630477,0.086938832,0.08630477,0,0,0,0,4.788959052,57.56972936,63.21949643,1655322000
20.42,0,0.086934933,0.086934933,0.086301469,0.086934933,0.086301469,0,0,0,0,4.788057567,57.56039183,63.21396506,1656133000
20.43,0,0.086931038,0.086931038,0.086298173,0.086931038,0.086298173,0,0,0,0,4.787156365,57.55104245,63.20842687,1656944000
20.44,0,0.086927156,0.086927156,0.086294888,0.086927156,0.086294888,0,0,0,0,4.786256298,57.54170496,63.2028962,1657755000
20.45,0,0.086923269,0.086923269,0.086291598,0.086923269,0.086291598,0,0,0,0,4.785356942,57.5324033,63.19738901,1658566000
20.46,0,0.086919386,0.086919386,0.08628831,0.086919386,0.08628831,0,0,0,0,4.784458122,57.5230643,63.19185821,1659377000
20.47,0,0.086915516,0.086915516,0.086285035,0.086915516,0.086285035,0,0,0,0,4.783560409,57.51374177,63.1863379,1660188000
20.48,0,0.08691164,0.08691164,0.086281754,0.08691164,0.086281754,0,0,0,0,4.782663258,57.50442784,63.18082363,1660999000
20.49,0,0.086907778,0.086907778,0.086278485,0.086907778,0.086278485,0,0,0,0,4.781766912,57.49513737,63.17532471,1661810000
20.5,0,0.08690392,0.08690392,0.086275219,0.08690392,0.086275219,0,0,0,0,4.780871465,57.48583035,63.16981516,1662621000
20.51,0,0.086900067,0.086900067,0.086271957,0.086900067,0.086271957,0,0,0,0,4.779976848,57.47652858,63.16430915,1663432000
20.52,0,0.086896206,0.086896206,0.086268687,0.086896206,0.086268687,0,0,0,0,4.77908296,57.4672298,63.15880534,1664243000
20.53,0,0.08689236,0.08689236,0.086265431,0.08689236,0.086265431,0,0,0,0,4.778189966,57.45794291,63.15330926,1665054000
20.54,0,0.086888518,0.086888518,0.086262178,0.086888518,0.086262178,0,0,0,0,4.777297275,57.44867551,63.14782653,1665865000
20.55,0,0.08688468,0.08688468,0.086258927,0.08688468,0.086258927,0,0,0,0,4.776405833,57.43939689,63.14233617,1666676000
20.56,0,0.086880845,0.086880845,0.08625568,0.086880845,0.08625568,0,0,0,0,4.775514723,57.43011238,63.13684271,1667487000
20.57,0,0.086877014,0.086877014,0.086252435,0.086877014,0.086252435,0,0,0,0,4.77462497,57.4208482,63.13136187,1668298000
20.58,0,0.086873187,0.086873187,0.086249194,0.086873187,0.086249194,0,0,0,0,4.773735466,57.41157852,63.12587827,1669109000
20.59,0,0.086869374,0.086869374,0.086245965,0.086869374,0.086245965,0,0,0,0,4.772846754,57.40233961,63.12041468,1669920000
20.6,0,0.086865555,0.086865555,0.086242731,0.086865555,0.086242731,0,0,0,0,4.771959231,57.39308393,63.11493992,1670731000
20.61,0,0.086861739,0.086861739,0.086239498,0.086861739,0.086239498,0,0,0,0,4.771072154,57.38383464,63.10946983,1671542000
20.62,0,0.086857927,0.086857927,0.086236268,0.086857927,0.086236268,0,0,0,0,4.77018576,57.37458543,63.10400004,1672353000
20.63,0,0.08685413,0.08685413,0.086233053,0.08685413,0.086233053,0,0,0,0,4.769300356,57.36537164,63.09855301,1673164000
20.64,0,0.086850326,0.086850326,0.086229829,0.086850326,0.086229829,0,0,0,0,4.768415093,57.35612911,63.0930883,1673975000
20.65,0,0.086846535,0.086846535,0.086226619,0.086846535,0.086226619,0,0,0,0,4.76753111,57.34690037,63.08763201,1674786000
20.66,0,0.086842739,0.086842739,0.086223402,0.086842739,0.086223402,0,0,0,0,4.766648113,57.33767878,63.08218021,1675597000
20.67,0,0.086838956,0.086838956,0.086220197,0.086838956,0.086220197,0,0,0,0,4.765765153,57.32844715,63.07672292,1676408000
20.68,0,0.086835168,0.086835168,0.086216986,0.086835168,0.086216986,0,0,0,0,4.764883568,57.3192599,63.07129366,1677220000
20.69,0,0.086831392,0.086831392,0.086213787,0.086831392,0.086213787,0,0,0,0,4.764002294,57.31004575,63.06584769,1678031000
20.7,0,0.086827621,0.086827621,0.086210592,0.086827621,0.086210592,0,0,0,0,4.763121721,57.30083459,63.06040383,1678842000
20.71,0,0.086823854,0.086823854,0.0862074,0.086823854,0.0862074,0,0,0,0,4.762242523,57.29164701,63.05497456,1679652000
20.72,0,0.08682009,0.08682009,0.08620421,0.08682009,0.08620421,0,0,0,0,4.761363532,57.28247211,63.04955423,1680464000
20.73,0,0.086816329,0.086816329,0.086201023,0.086816329,0.086201023,0,0,0,0,4.760485338,57.2732816,63.04412387,1681275000
20.74,0,0.086812563,0.086812563,0.086197829,0.086812563,0.086197829,0,0,0,0,4.759607547,57.26408744,63.03869166,1682086000
20.75,0,0.08680881,0.08680881,0.086194648,0.08680881,0.086194648,0,0,0,0,4.758730823,57.25490259,63.03326517,1682897000
20.76,0,0.086805071,0.086805071,0.08619148,0.086805071,0.08619148,0,0,0,0,4.7578549,57.2457306,63.02784701,1683708000
20.77,0,0.086801326,0.086801326,0.086188305,0.086801326,0.086188305,0,0,0,0,4.756979368,57.23658298,63.02244507,1684519000
20.78,0,0.086797584,0.086797584,0.086185133,0.086797584,0.086185133,0,0,0,0,4.756104935,57.22741958,63.0170326,1685330000
20.79,0,0.086793846,0.086793846,0.086181964,0.086793846,0.086181964,0,0,0,0,4.755230895,57.21825245,63.01161822,1686141000
20.8,0,0.086790113,0.086790113,0.086178798,0.086790113,0.086178798,0,0,0,0,4.754357615,57.20909512,63.00621021,1686952000
20.81,0,0.086786393,0.086786393,0.086175645,0.086786393,0.086175645,0,0,0,0,4.753485429,57.19997843,63.00082805,1687763000
20.82,0,0.086782666,0.086782666,0.086172485,0.086782666,0.086172485,0,0,0,0,4.752613732,57.19083214,62.99542714,1688574000
20.83,0,0.086778943,0.086778943,0.086169327,0.086778943,0.086169327,0,0,0,0,4.751742223,57.18167753,62.99002159,1689385000
20.84,0,0.086775233,0.086775233,0.086166182,0.086775233,0.086166182,0,0,0,0,4.750872073,57.17254665,62.98463064,1690196000
20.85,0,0.086771518,0.086771518,0.08616303,0.086771518,0.08616303,0,0,0,0,4.750002507,57.16341667,62.9792405,1691007000
20.86,0,0.086767816,0.086767816,0.086159891,0.086767816,0.086159891,0,0,0,0,4.749133254,57.15431171,62.97386705,1691818000
20.87,0,0.086764118,0.086764118,0.086156756,0.086764118,0.086156756,0,0,0,0,4.748265159,57.14519788,62.96848738,1692629000
20.88,0,0.086760413,0.086760413,0.086153613,0.086760413,0.086153613,0,0,0,0,4.747397508,57.1360722,62.96310044,1693440000
20.89,0,0.086756723,0.086756723,0.086150483,0.086756723,0.086150483,0,0,0,0,4.746530546,57.12695729,62.95772053,1694251000
20.9,0,0.086753036,0.086753036,0.086147356,0.086753036,0.086147356,0,0,0,0,4.745664187,57.11785344,62.95234792,1695062000
20.91,0,0.086749342,0.086749342,0.086144221,0.086749342,0.086144221,0,0,0,0,4.74479878,57.1087777,62.94699317,1695873000
20.92,0,0.086745662,0.086745662,0.0861411,0.086745662,0.0861411,0,0,0,0,4.743933877,57.09968273,62.9416263,1696684000
20.93,0,0.086741985,0.086741985,0.086137981,0.086741985,0.086137981,0,0,0,0,4.743069821,57.09059271,62.93626247,1697495000
20.94,0,0.086738312,0.086738312,0.086134865,0.086738312,0.086134865,0,0,0,0,4.742206142,57.08149912,62.93089676,1698306000
20.95,0,0.086734643,0.086734643,0.086131751,0.086734643,0.086131751,0,0,0,0,4.741343631,57.07242757,62.9255447,1699117000
20.96,0,0.086730978,0.086730978,0.086128642,0.086730978,0.086128642,0,0,0,0,4.740481262,57.06336556,62.92019949,1699928000
20.97,0,0.086727316,0.086727316,0.086125535,0.086727316,0.086125535,0,0,0,0,4.739619667,57.05428849,62.91484449,1700739000
20.98,0,0.086723658,0.086723658,0.08612243,0.086723658,0.08612243,0,0,0,0,4.738758863,57.04521982,62.90949479,1701550000
20.99,0,0.086720013,0.086720013,0.086119338,0.086720013,0.086119338,0,0,0,0,4.737898806,57.03616139,62.90415162,1702362000
21,0,0.086716362,0.086716362,0.08611624,0.086716362,0.08611624,0,0,0,0,4.737039239,57.02713247,62.89882772,1703173000
21.01,0,0.086712714,0.086712714,0.086113144,0.086712714,0.086113144,0,0,0,0,4.736180211,57.01807367,62.89348474,1703984000
21.02,0,0.08670907,0.08670907,0.086110051,0.08670907,0.086110051,0,0,0,0,4.735322241,57.00902732,62.88814931,1704795000
21.03,0,0.08670544,0.08670544,0.08610697,0.08670544,0.08610697,0,0,0,0,4.734464633,56.99998469,62.88281666,1705606000
21.04,0,0.086701803,0.086701803,0.086103883,0.086701803,0.086103883,0,0,0,0,4.733608093,56.99095485,62.87749176,1706417000
21.05,0,0.08669818,0.08669818,0.086100808,0.08669818,0.086100808,0,0,0,0,4.732751907,56.98194193,62.87217813,1707228000
21.06,0,0.086694551,0.086694551,0.086097726,0.086694551,0.086097726,0,0,0,0,4.731895782,56.97290521,62.86684991,1708039000
21.07,0,0.086690934,0.086690934,0.086094657,0.086690934,0.086094657,0,0,0,0,4.731041014,56.9638807,62.86152868,1708850000
21.08,0,0.086687312,0.086687312,0.086091581,0.086687312,0.086091581,0,0,0,0,4.730186967,56.95486619,62.8562138,1709661000
21.09,0,0.086683702,0.086683702,0.086088517,0.086683702,0.086088517,0,0,0,0,4.729333606,56.94585804,62.85090296,1710472000
21.1,0,0.086680097,0.086680097,0.086085456,0.086680097,0.086085456,0,0,0,0,4.728480501,56.93687204,62.84560685,1711283000
21.11,0,0.086676486,0.086676486,0.086082389,0.086676486,0.086082389,0,0,0,0,4.727628119,56.92786816,62.84029912,1712094000
21.12,0,0.086672886,0.086672886,0.086079333,0.086672886,0.086079333,0,0,0,0,4.726776286,56.91886533,62.83499214,1712905000
21.13,0,0.086669292,0.086669292,0.086076281,0.086669292,0.086076281,0,0,0,0,4.725925328,56.90987343,62.8296919,1713716000
21.14,0,0.086665701,0.086665701,0.086073232,0.086665701,0.086073232,0,0,0,0,4.725074921,56.90088269,62.82439247,1714527000
21.15,0,0.086662113,0.086662113,0.086070185,0.086662113,0.086070185,0,0,0,0,4.72422486,56.89192365,62.81911379,1715338000
21.16,0,0.086658529,0.086658529,0.086067141,0.086658529,0.086067141,0,0,0,0,4.723375914,56.8829414,62.81381951,1716149000
21.17,0,0.086654948,0.086654948,0.086064099,0.086654948,0.086064099,0,0,0,0,4.722527311,56.87396291,62.80852797,1716960000
21.18,0,0.086651371,0.086651371,0.086061061,0.086651371,0.086061061,0,0,0,0,4.721679285,56.864996,62.80324391,1717771000
21.19,0,0.086647797,0.086647797,0.086058025,0.086647797,0.086058025,0,0,0,0,4.720831895,56.85605293,62.79797514,1718582000
21.2,0,0.086644226,0.086644226,0.086054991,0.086644226,0.086054991,0,0,0,0,4.719985315,56.84709445,62.79269616,1719393000
21.21,0,0.08664067,0.08664067,0.086051972,0.08664067,0.086051972,0,0,0,0,4.719139005,56.8381331,62.7874157,1720204000
21.22,0,0.086637106,0.086637106,0.086048944,0.086637106,0.086048944,0,0,0,0,4.71829363,56.82918216,62.7821415,1721015000
21.23,0,0.086633546,0.086633546,0.086045919,0.086633546,0.086045919,0,0,0,0,4.717448594,56.82023512,62.77687009,1721826000
21.24,0,0.086629989,0.086629989,0.086042897,0.086629989,0.086042897,0,0,0,0,4.716604359,56.81132103,62.77161958,1722637000
21.25,0,0.086626446,0.086626446,0.086039887,0.086626446,0.086039887,0,0,0,0,4.715760692,56.8023833,62.76635384,1723448000
21.26,0,0.086622896,0.086622896,0.08603687,0.086622896,0.08603687,0,0,0,0,4.714917656,56.79344901,62.76109021,1724259000
21.27,0,0.08661936,0.08661936,0.086033867,0.08661936,0.086033867,0,0,0,0,4.714075344,56.78452779,62.75583476,1725071000
