Mach,CD Power-Off
8.59,0.15806382
8.6,0.157965271
8.61,0.157866965
8.62,0.15776889
8.63,0.157671056
8.64,0.157573452
8.65,0.157476089
8.66,0.157378952
8.67,0.157282063
8.68,0.157185391
8.69,0.157088966
8.7,0.156992767
8.71,0.156896791
8.72,0.156801061
8.73,0.156705553
8.74,0.156610267
8.75,0.156515213
8.76,0.15642038
8.77,0.156325776
8.78,0.156231405
8.79,0.15613725
8.8,0.156043323
8.81,0.155949624
8.82,0.155856142
8.83,0.155762885
8.84,0.155669843
8.85,0.155577026
8.86,0.155484423
8.87,0.155392041
8.88,0.155299874
8.89,0.155207926
8.9,0.155116201
8.91,0.155024686
8.92,0.15493339
8.93,0.154842302
8.94,0.154751433
8.95,0.154660782
8.96,0.154570337
8.97,0.154480098
8.98,0.154390075
8.99,0.154300266
9,0.154210662
9.01,0.15412126
9.02,0.154032082
9.03,0.153943097
9.04,0.153854331
9.05,0.153765766
9.06,0.153677402
9.07,0.153589248
9.08,0.153501293
9.09,0.153413545
9.1,0.153326004
9.11,0.153238662
9.12,0.153151525
9.13,0.153064583
9.14,0.152977837
9.15,0.152891296
9.16,0.152804958
9.17,0.152718812
9.18,0.152632869
9.19,0.152547119
9.2,0.15246157
9.21,0.152376211
9.22,0.152291051
9.23,0.152206082
9.24,0.152121312
9.25,0.152036728
9.26,0.151952344
9.27,0.151868145
9.28,0.151784145
9.29,0.151700328
9.3,0.151616708
9.31,0.151533271
9.32,0.15145003
9.33,0.151366971
9.34,0.151284106
9.35,0.151201422
9.36,0.151118931
9.37,0.15103662
9.38,0.1509545
9.39,0.150872559
9.4,0.150790801
9.41,0.150709228
9.42,0.150627844
9.43,0.150546639
9.44,0.15046562
9.45,0.150384778
9.46,0.150304112
9.47,0.150223632
9.48,0.150143337
9.49,0.150063215
9.5,0.149983268
9.51,0.149902714
9.52,0.149821343
9.53,0.149740155
9.54,0.149659147
9.55,0.14957833
9.56,0.149497695
9.57,0.149417251
9.58,0.149336983
9.59,0.149256897
9.6,0.149176998
9.61,0.149097279
9.62,0.149017735
9.63,0.148938379
9.64,0.148859209
9.65,0.148780216
9.66,0.148701397
9.67,0.148622753
9.68,0.148544295
9.69,0.14846601
9.7,0.148387898
9.71,0.148309969
9.72,0.148232212
9.73,0.148154627
9.74,0.148077224
9.75,0.147999991
9.76,0.147922929
9.77,0.147846046
9.78,0.147769334
9.79,0.14769279
9.8,0.147616423
9.81,0.147540216
9.82,0.147464187
9.83,0.147388323
9.84,0.147312636
9.85,0.147237114
9.86,0.147161759
9.87,0.147086569
9.88,0.147011554
9.89,0.146936691
9.9,0.146862005
9.91,0.14678748
9.92,0.146713127
9.93,0.146638928
9.94,0.1465649
9.95,0.146491034
9.96,0.146417328
9.97,0.146343793
9.98,0.146270408
9.99,0.146197192
10,0.146124135
10.01,0.146106442
10.02,0.146085635
10.03,0.146064887
10.04,0.146044179
10.05,0.14602353
10.06,0.146002931
10.07,0.14598238
10.08,0.145961879
10.09,0.145941426
10.1,0.145921033
10.11,0.145900678
10.12,0.145880381
10.13,0.145860123
10.14,0.145839924
10.15,0.145819772
10.16,0.145799669
10.17,0.145779613
10.18,0.145759615
10.19,0.145739655
10.2,0.145719753
10.21,0.145699888
10.22,0.14568008
10.23,0.14566031
10.24,0.145640596
10.25,0.14562092
10.26,0.1456013
10.27,0.145581726
10.28,0.145562201
10.29,0.14554272
10.3,0.145523286
10.31,0.145503899
10.32,0.145484558
10.33,0.145465263
10.34,0.145446014
10.35,0.145426811
10.36,0.145407653
10.37,0.14538854
10.38,0.145369474
10.39,0.145350452
10.4,0.145331486
10.41,0.145312554
10.42,0.145293668
10.43,0.145274827
10.44,0.14525603
10.45,0.145237278
10.46,0.145218571
10.47,0.145199908
10.48,0.145181279
10.49,0.145162705
10.5,0.145144175
10.51,0.145125689
10.52,0.145107246
10.53,0.145088837
10.54,0.145070482
10.55,0.145052171
10.56,0.145033893
10.57,0.145015669
10.58,0.144997478
10.59,0.144979329
10.6,0.144961225
10.61,0.144943162
10.62,0.144925143
10.63,0.144907166
10.64,0.144889233
10.65,0.144871342
10.66,0.144853483
10.67,0.144835676
10.68,0.144817902
10.69,0.14480017
10.7,0.144782489
10.71,0.144764841
10.72,0.144747235
10.73,0.144729661
10.74,0.144712137
10.75,0.144694655
10.76,0.144677206
10.77,0.144659796
10.78,0.144642429
10.79,0.144625104
10.8,0.144607817
10.81,0.144590563
10.82,0.14457336
10.83,0.144556188
10.84,0.144539055
10.85,0.144521964
10.86,0.144504914
10.87,0.144487903
10.88,0.144470924
10.89,0.144453992
10.9,0.144437094
10.91,0.144420234
10.92,0.144403404
10.93,0.144386624
10.94,0.144369874
10.95,0.144353163
10.96,0.144336493
10.97,0.144319861
10.98,0.144303269
10.99,0.144286706
11,0.144270182
11.01,0.144253698
11.02,0.144237243
11.03,0.144220826
11.04,0.144204459
11.05,0.14418812
11.06,0.14417181
11.07,0.144155549
11.08,0.144139315
11.09,0.144123121
11.1,0.144106965
11.11,0.144090838
11.12,0.144074758
11.13,0.144058706
11.14,0.144042693
11.15,0.144026707
11.16,0.144010759
11.17,0.14399485
11.18,0.143978977
11.19,0.143963143
11.2,0.143947335
11.21,0.143931566
11.22,0.143915824
11.23,0.143900119
11.24,0.143884451
11.25,0.14386882
11.26,0.143853216
11.27,0.143837659
11.28,0.14382212
11.29,0.143806626
11.3,0.143791161
11.31,0.14377574
11.32,0.143760337
11.33,0.143744981
11.34,0.143729651
11.35,0.143714347
11.36,0.14369909
11.37,0.143683858
11.38,0.143668662
11.39,0.143653493
11.4,0.14363836
11.41,0.143623262
11.42,0.143608201
11.43,0.143593164
11.44,0.143578155
11.45,0.143563189
11.46,0.14354825
11.47,0.143533346
11.48,0.143518468
11.49,0.143503624
11.5,0.143488817
11.51,0.143474034
11.52,0.143459286
11.53,0.143444574
11.54,0.143429895
11.55,0.143415232
11.56,0.143400614
11.57,0.143386021
11.58,0.143371462
11.59,0.143356938
11.6,0.143342438
11.61,0.143327973
11.62,0.143313531
11.63,0.143299124
11.64,0.143284752
11.65,0.143270395
11.66,0.14325608
11.67,0.143241799
11.68,0.143227542
11.69,0.143213311
11.7,0.143199122
11.71,0.143184947
11.72,0.143170815
11.73,0.143156708
11.74,0.143142634
11.75,0.143128582
