Mach,CD Power-Off
5.07,0.325581936203404
5.08,0.325304281994744
5.09,0.325027322985998
5.1,0.324751083312431
5.11,0.324475530376257
5.12,0.324200669367407
5.13,0.323926505473791
5.14,0.323653015124067
5.15,0.323380191230305
5.16,0.323108063339454
5.17,0.32283657570308
5.18,0.322565762370452
5.19,0.32229561171656
5.2,0.322026105853888
5.21,0.321757244163782
5.22,0.321489020932153
5.23,0.321221440201586
5.24,0.320954480441789
5.25,0.320688154539014
5.26,0.320422450097228
5.27,0.320157353287005
5.28,0.319892877149303
5.29,0.31962901898795
5.3,0.319365734135266
5.31,0.319103057770077
5.32,0.318840968153505
5.33,0.318579476399401
5.34,0.318318561906968
5.35,0.3180582098427
5.36,0.317798444417868
5.37,0.317539240810113
5.38,0.317280597429714
5.39,0.317022517356921
5.4,0.316764977852741
5.41,0.316507983147604
5.42,0.316251529562498
5.43,0.315995623206345
5.44,0.315740240390353
5.45,0.315485384438294
5.46,0.315231052380044
5.47,0.314977229612888
5.48,0.314723933373616
5.49,0.314471136783332
5.5,0.314218836168031
5.51,0.313967038756773
5.52,0.31371572882607
5.53,0.313464902704782
5.54,0.31321456533022
5.55,0.312964712134642
5.56,0.312715320592624
5.57,0.312466403610534
5.58,0.312217939544368
5.59,0.311969941559984
5.6,0.311722399151985
5.61,0.311475293483988
5.62,0.311228642638058
5.63,0.310982422083576
5.64,0.310736637021595
5.65,0.310491283511368
5.66,0.310246357325574
5.67,0.310001843095603
5.68,0.309757748599684
5.69,0.309514068749218
5.7,0.309270787064068
5.71,0.309027902727567
5.72,0.308785408968297
5.73,0.308543311003343
5.74,0.30830159747883
5.75,0.308060270188762
5.76,0.307819319748866
5.77,0.307578726307957
5.78,0.30733852016389
5.79,0.30709866458064
5.8,0.306859165932266
5.81,0.306620020595051
5.82,0.306381223468609
5.83,0.306142769319331
5.84,0.305904646139118
5.85,0.305666856425697
5.86,0.305429410449081
5.87,0.305192280372397
5.88,0.304955472588391
5.89,0.304718973492267
5.9,0.304482778339365
5.91,0.304246903529897
5.92,0.304011323181909
5.93,0.303776035618385
5.94,0.303541034551589
5.95,0.303306326027706
5.96,0.30307190722721
5.97,0.302837761886352
5.98,0.302603876051261
5.99,0.302370276902587
6.0,0.302136929342879
6.01,0.301913392542097
6.02,0.301701153052667
6.03,0.30148939698867
6.04,0.301278131569205
6.05,0.30106736701257
6.06,0.300857080553738
6.07,0.300647281264232
6.08,0.300437968679583
6.09,0.300229141867067
6.1,0.300020798093317
6.11,0.299812927563888
6.12,0.299605537561185
6.13,0.299398627562674
6.14,0.29919218631728
6.15,0.298986212576929
6.16,0.298780725813513
6.17,0.298575703348704
6.18,0.298371144662857
6.19,0.298167067810193
6.2,0.297963442979853
6.21,0.29776027822984
6.22,0.29755759233344
6.23,0.297355353366533
6.24,0.297153581511937
6.25,0.296952254153534
6.26,0.296751390777551
6.27,0.29655099017285
6.28,0.296351021131439
6.29,0.296151522448494
6.3,0.295952462922354
6.31,0.295753850672137
6.32,0.29555569586957
6.33,0.295357985388759
6.34,0.295160720541329
6.35,0.294963878216608
6.36,0.294767497910077
6.37,0.294571547773169
6.38,0.294376027970551
6.39,0.294180955992959
6.4,0.293986322002941
6.41,0.293792103506274
6.42,0.293598330004845
6.43,0.293404989682252
6.44,0.293212062697078
6.45,0.29301957658497
6.46,0.292827511502696
6.47,0.292635865000754
6.48,0.292444655941778
6.49,0.292253854479957
6.5,0.292063487616743
6.51,0.291873526647098
6.52,0.291683988587158
6.53,0.291494862315812
6.54,0.291306157983425
6.55,0.291117863199192
6.56,0.290929967481941
6.57,0.290742499717684
6.58,0.290555428795735
6.59,0.290368772984398
6.6,0.290182521807766
6.61,0.28999668416503
6.62,0.289811238958683
6.63,0.289626194477893
6.64,0.289441550866906
6.65,0.28925731519392
6.66,0.289073458218786
6.67,0.288890007065498
6.68,0.288706963018717
6.69,0.288524302611165
6.7,0.288342036593346
6.71,0.288160162688518
